p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SLC25A36.1	2.8284653445048e-14	1.52289580404425	0.52	0.201	3.85265264574998e-10	6	SLC25A36
TMSB4X.3	3.4119144852499e-14	-0.446600045986384	1	1	4.64736872035889e-10	6	TMSB4X
ID2	3.41990092965974e-14	1.23351642130887	0.857	0.576	4.65824705628953e-10	6	ID2
NACA.2	3.80211973554133e-14	0.499690807000003	1	0.987	5.17886729178084e-10	6	NACA
RPS6.3	4.8083054126695e-14	0.460752188342756	1	0.999	6.54939280259712e-10	6	RPS6
LCP1.2	6.04827337815191e-14	-0.966383713513912	0.714	0.914	8.23835316838071e-10	6	LCP1
RPL23.2	6.83250198173758e-14	0.767982948043956	0.949	0.806	9.30655094932475e-10	6	RPL23
HLA-C.1	7.43765959294723e-14	-0.654384271193938	1	0.999	1.01308361315534e-09	6	HLA-C
EEF1A1.3	7.47949887819079e-14	0.530439686486456	1	0.991	1.01878254219837e-09	6	EEF1A1
LDHB.3	7.51333529394742e-14	1.12304137766764	0.714	0.377	1.02339140038858e-09	6	LDHB
HLA-A.1	7.53182613365679e-14	-0.44392440521801	1	1	1.02591003766539e-09	6	HLA-A
RPL22.3	7.92930177502725e-14	0.687445144027463	0.969	0.889	1.08005019477646e-09	6	RPL22
MPZL3	9.25496337320534e-14	2.26686631424586	0.265	0.064	1.2606185610643e-09	6	MPZL3
TMEM123.5	1.00053453390244e-13	1.13937600281099	0.806	0.51	1.36282808862851e-09	6	TMEM123
GZMH.4	1.05230997952126e-13	-2.66472283813682	0.102	0.511	1.43335142310591e-09	6	GZMH
ITM2A.4	1.21918423154582e-13	1.60890414751874	0.52	0.217	1.66065084178856e-09	6	ITM2A
MALAT1	1.24813516684755e-13	-0.46174417436283	1	1	1.70008491076304e-09	6	MALAT1
RPL30.2	1.29725653996646e-13	0.529425514823537	0.99	0.969	1.76699313308831e-09	6	RPL30
GSN.4	2.07373904381303e-13	2.03205150163994	0.316	0.089	2.82463995157773e-09	6	GSN
FHL1	2.40068628446616e-13	3.18683935599025	0.102	0.01	3.26997478807136e-09	6	FHL1
B3GNT7.1	2.8566873232835e-13	1.81937338460825	0.367	0.118	3.89109380304446e-09	6	B3GNT7
PTGER4.1	3.02441861563381e-13	-2.80531952490543	0.122	0.501	4.11956059635481e-09	6	PTGER4
LITAF.3	4.02805288959812e-13	-1.41118496897506	0.367	0.723	5.4866108409216e-09	6	LITAF
TNFRSF1B.3	4.16053544848009e-13	-2.88775663664255	0.122	0.502	5.66706533437473e-09	6	TNFRSF1B
MAN1C1	4.41850435141709e-13	3.05035520365227	0.133	0.018	6.01844477706522e-09	6	MAN1C1
LSR	5.69579230411916e-13	2.78737104519404	0.153	0.024	7.7582386974407e-09	6	LSR
PRF1.3	5.71743840784582e-13	-1.15848075691591	0.776	0.877	7.78772285532679e-09	6	PRF1
RPL23A.2	5.75878885603616e-13	0.444083042420474	1	0.999	7.84404630080685e-09	6	RPL23A
IFITM3.4	6.23021489862967e-13	1.56748638452392	0.531	0.223	8.48617571342347e-09	6	IFITM3
RPS11.1	8.66019984687942e-13	0.525659888281645	1	0.97	1.17960582114345e-08	6	RPS11
SLC25A39.1	9.1863573760441e-13	1.41347446557111	0.51	0.209	1.25127373819097e-08	6	SLC25A39
TSPO.2	1.03373885972042e-12	1.24645718262648	0.653	0.348	1.40805570082519e-08	6	TSPO
TIAM1	1.06616668665411e-12	2.93253198974297	0.112	0.013	1.45222564389156e-08	6	TIAM1
IMMP2L	1.15101602925066e-12	2.90516686237329	0.133	0.018	1.56779893344232e-08	6	IMMP2L
NSMCE1.2	1.39521176637238e-12	1.67647996158083	0.429	0.158	1.90041794697582e-08	6	NSMCE1
MAFF.1	1.61512308211832e-12	1.30821261761729	0.5	0.2	2.19995915015336e-08	6	MAFF
NBDY.2	1.89489215705969e-12	1.48092639676662	0.408	0.141	2.581032607131e-08	6	NBDY
XCL2.5	1.91444140345514e-12	-0.918596156098172	0.816	0.397	2.60766063564624e-08	6	XCL2
SGSM3.1	1.94772032806212e-12	1.74293243926142	0.378	0.129	2.65298985885342e-08	6	SGSM3
LTB.5	2.48529721976519e-12	1.08654459184546	0.531	0.225	3.38522334304217e-08	6	LTB
TIGIT.2	3.00385096550271e-12	-2.71292519810471	0.102	0.476	4.09154540011124e-08	6	TIGIT
PEBP1.3	3.10660145675375e-12	1.27350052042816	0.602	0.297	4.23150184424429e-08	6	PEBP1
CTSA.2	5.35991929523453e-12	1.54793469411016	0.49	0.211	7.30074607203896e-08	6	CTSA
RPLP0.4	5.67608477361664e-12	0.646291553857672	0.949	0.82	7.73139507014323e-08	6	RPLP0
DDIT4.1	5.8558970825271e-12	1.77350570392362	0.51	0.228	7.97631741611016e-08	6	DDIT4
LTC4S	5.95107842303997e-12	2.88493767553168	0.133	0.019	8.10596392002274e-08	6	LTC4S
EEF1B2.4	6.46628667905281e-12	0.624966078827586	0.969	0.867	8.80772908553784e-08	6	EEF1B2
P2RY10.3	6.70902290869354e-12	1.42292216889908	0.449	0.175	9.13836010393147e-08	6	P2RY10
GZMM.3	6.93775909888001e-12	-1.33644122711215	0.327	0.71	9.44992166858446e-08	6	GZMM
RPS4X.3	7.02750875781864e-12	0.505627064233627	1	0.985	9.57216967902478e-08	6	RPS4X
CX3CR1.2	8.33069713745244e-12	-5.68609870022063	0.01	0.35	1.1347242570924e-07	6	CX3CR1
TMSB10.5	9.80555611487633e-12	-0.710253508149242	0.99	0.987	1.3356147984073e-07	6	TMSB10
RPL37A.2	1.13836052204946e-11	0.447285584035202	1	0.992	1.55056086708357e-07	6	RPL37A
GNPTAB.2	1.25086070326091e-11	-1.57435983876947	0.388	0.68	1.70379736391169e-07	6	GNPTAB
FLNB	1.56771101018093e-11	2.51074346134788	0.133	0.02	2.13537916696745e-07	6	FLNB
ANXA1.4	1.59856131614168e-11	-1.54596543140768	0.388	0.703	2.17740036871658e-07	6	ANXA1
ZNF704	1.87021882803424e-11	2.76710702360523	0.143	0.024	2.54742506566544e-07	6	ZNF704
PRR5L.2	2.60233003351899e-11	-2.64660625017998	0.112	0.45	3.54463373865622e-07	6	PRR5L
S1PR5.2	3.00289963103501e-11	-2.70288807878009	0.102	0.439	4.09024958743278e-07	6	S1PR5
ATP1B1.4	4.91052721471731e-11	1.53381242814812	0.306	0.093	6.68862911916645e-07	6	ATP1B1
SUSD3.3	4.92428004817714e-11	1.74230546946493	0.327	0.109	6.70736185362208e-07	6	SUSD3
GPR153	5.29519609627206e-11	2.42559593623408	0.163	0.032	7.21258660273217e-07	6	GPR153
BEX4.2	5.49030125647638e-11	1.38523028242062	0.49	0.214	7.47833934144648e-07	6	BEX4
RORA.3	5.60830428374145e-11	-1.75040120715855	0.286	0.595	7.63907126488423e-07	6	RORA
RPS4Y1.2	5.84805144259558e-11	0.673902508048831	0.959	0.774	7.96563086995944e-07	6	RPS4Y1
RPL7.2	6.30960771938015e-11	0.50200945155666	0.98	0.942	8.5943166745677e-07	6	RPL7
HLA-B.2	6.94023473542589e-11	-0.582808148571243	0.969	0.993	9.45329373312361e-07	6	HLA-B
LINC00539	7.4375038347863e-11	2.56812049146797	0.143	0.025	1.01306239733624e-06	6	LINC00539
ENG.3	8.63527761044393e-11	1.29310591338152	0.418	0.16	1.17621116331857e-06	6	ENG
NFKBIA.4	9.02520680058498e-11	-2.33969733622652	0.408	0.654	1.22932341830768e-06	6	NFKBIA
TST	9.19823079679431e-11	2.37672954155068	0.143	0.025	1.25289101683135e-06	6	TST
ESD.1	9.80088212181966e-11	1.60897127301263	0.378	0.143	1.33497815381306e-06	6	ESD
PRPF6	1.17975180475878e-10	1.37559806677247	0.571	0.325	1.60693993326193e-06	6	PRPF6
ZBED3	1.36566843113878e-10	2.55378717134976	0.122	0.019	1.86017697005413e-06	6	ZBED3
FEZ1.5	1.39402686306174e-10	-4.25922677684613	0.02	0.339	1.89880399017639e-06	6	FEZ1
SPON2.1	1.47132389980382e-10	-4.01047527004799	0.041	0.357	2.00409028392279e-06	6	SPON2
EVA1B	1.52438114220723e-10	1.75769621198035	0.286	0.088	2.07635955380047e-06	6	EVA1B
FES	1.62221188415812e-10	2.26764191572782	0.204	0.05	2.20961480741178e-06	6	FES
RPL5.3	1.64369481891062e-10	0.462969903450107	1	0.966	2.23887671283815e-06	6	RPL5
CNN2.1	1.64602153830275e-10	1.40225964110689	0.388	0.146	2.24204593732217e-06	6	CNN2
RPS21.2	1.79989688821687e-10	0.466163941685763	1	0.991	2.4516395514402e-06	6	RPS21
RNASEK	2.05426488711475e-10	-0.812914942719426	0.827	0.919	2.798114202739e-06	6	RNASEK
RPS10.3	2.35863973193427e-10	0.64194737276504	0.98	0.896	3.21270317886767e-06	6	RPS10
KRT86.3	2.41924110597225e-10	1.60474363360875	0.286	0.089	3.2952483104448e-06	6	KRT86
SPTBN1.3	2.50175400358943e-10	1.2730161646099	0.408	0.157	3.40763912828916e-06	6	SPTBN1
CD3E.4	2.8827555340897e-10	0.843697005380113	0.653	0.313	3.92660131298359e-06	6	CD3E
LINC01871.1	3.13770503738881e-10	1.97264286741383	0.296	0.096	4.2738680314273e-06	6	LINC01871
SNRPN.2	4.43359586369374e-10	1.12132134674492	0.622	0.345	6.03900092593724e-06	6	SNRPN
CD52.4	4.61373742550825e-10	0.583161810608383	0.929	0.644	6.28437174728478e-06	6	CD52
CCDC122	5.00235568760416e-10	2.78438967807976	0.102	0.014	6.81370868208562e-06	6	CCDC122
HIPK2.4	5.53094414256946e-10	-2.33570814061757	0.133	0.448	7.53369901659386e-06	6	HIPK2
PWWP2B	6.00513742681033e-10	1.8676946755686	0.235	0.066	8.17959768905835e-06	6	PWWP2B
TAGAP.4	6.16044350599577e-10	-2.27416309424218	0.224	0.529	8.39114009951684e-06	6	TAGAP
H2AFY.1	6.30693279151684e-10	1.1525342304452	0.561	0.285	8.59067315532509e-06	6	H2AFY
SKAP2.1	6.45999228603464e-10	1.22217491960415	0.5	0.228	8.79915549280778e-06	6	SKAP2
NFE2L3	7.81020872345113e-10	2.53642799365506	0.173	0.039	1.06382853022128e-05	6	NFE2L3
IFITM10.1	1.02802462806917e-09	1.78580882616701	0.214	0.056	1.40027234589301e-05	6	IFITM10
MPST.2	1.05229154031074e-09	1.36424777208101	0.408	0.167	1.43332630705726e-05	6	MPST
RPL39.3	1.46136647078089e-09	0.543934801693858	0.949	0.874	1.99052726985066e-05	6	RPL39
EPHA4.1	1.50570915342936e-09	1.50129866515519	0.367	0.144	2.05092643788614e-05	6	EPHA4
STK4.2	1.73707043982386e-09	-0.917111458975935	0.724	0.834	2.36606364608407e-05	6	STK4
TRAF5	1.80324151363487e-09	1.58794305982192	0.367	0.146	2.45619526572206e-05	6	TRAF5
RPL31.2	2.02541860773571e-09	0.634561892640161	0.949	0.842	2.75882268559681e-05	6	RPL31
MROH1	2.22894902695489e-09	2.93253198974297	0.102	0.015	3.03605146961526e-05	6	MROH1
HINT1	2.26644135338304e-09	0.621492851950728	0.949	0.858	3.08711976744304e-05	6	HINT1
HSPD1.3	2.37642348637258e-09	0.75498022181211	0.653	0.346	3.23692643078809e-05	6	HSPD1
GPR68.1	2.38258564200242e-09	1.28852199224748	0.418	0.177	3.24531990297149e-05	6	GPR68
RPL27.4	2.47814965037369e-09	0.427730076744117	0.99	0.961	3.375487638774e-05	6	RPL27
ZNF100	2.77238818577791e-09	1.64667455410545	0.265	0.084	3.77626994784809e-05	6	ZNF100
BMP2	2.77261074141269e-09	2.23484229857854	0.112	0.018	3.77657309087822e-05	6	BMP2
PLCG2.2	2.83695855601657e-09	1.39668258718679	0.367	0.145	3.86422124915017e-05	6	PLCG2
IL2RG.3	3.10159874919895e-09	-0.865529952879466	0.755	0.871	4.2246876562839e-05	6	IL2RG
NT5DC1.1	3.3377545866178e-09	1.39477947176286	0.337	0.124	4.54635552243211e-05	6	NT5DC1
SMDT1.2	3.6743314016888e-09	0.992806703667914	0.663	0.406	5.00480680224031e-05	6	SMDT1
CD300A	3.76435124108436e-09	1.06438235793557	0.643	0.392	5.12742282548101e-05	6	CD300A
CCL3.4	4.33836178126396e-09	-6.74513804891776	0.02	0.296	5.90928258225964e-05	6	CCL3
PDCD4.3	4.38235564161664e-09	0.64023182505788	0.918	0.714	5.96920661944603e-05	6	PDCD4
IL18	4.82215806775765e-09	2.10510863827851	0.163	0.038	6.5682615040927e-05	6	IL18
RPS7.2	4.83911796380323e-09	0.362953541159268	1	0.999	6.59136257849638e-05	6	RPS7
UPP1.1	4.8495194633045e-09	-2.16965915319913	0.143	0.431	6.60553046096706e-05	6	UPP1
PVT1	5.67687235946869e-09	2.26865066288509	0.153	0.034	7.7324678408323e-05	6	PVT1
SLC39A10	5.87760210556074e-09	1.72787051233339	0.245	0.076	8.00588182798429e-05	6	SLC39A10
ITGAX	5.90136257857697e-09	2.25750577646748	0.153	0.034	8.03824596827969e-05	6	ITGAX
RHOBTB2	8.49596562188837e-09	2.47156963598736	0.112	0.019	0.000115723547735742	6	RHOBTB2
PLAAT4.5	9.44746687361087e-09	-1.00738965753025	0.724	0.808	0.000128683946285454	6	PLAAT4
NPM1.2	9.91834753651525e-09	0.553837015944571	0.939	0.826	0.000135097811794874	6	NPM1
IL4R.4	1.01223983497037e-08	1.32669529654308	0.367	0.149	0.000137877187921314	6	IL4R
SEPTIN6.2	1.03549013201579e-08	0.946648784009897	0.622	0.348	0.000141044110881871	6	SEPTIN6
ZNF92.2	1.05088816495988e-08	1.40657217426534	0.449	0.22	0.000143141476949186	6	ZNF92
APOBEC3C.4	1.05502262608792e-08	-1.27862610290903	0.5	0.706	0.000143704631899436	6	APOBEC3C
TSTD1.1	1.12283248455161e-08	0.969099043997596	0.612	0.336	0.000152941012720775	6	TSTD1
TCF4	1.12902733120575e-08	1.57591865654326	0.184	0.047	0.000153784812783535	6	TCF4
SNHG32.1	1.13050204640016e-08	1.11656303000063	0.52	0.268	0.000153985683740166	6	SNHG32
RPL41.2	1.18295385008788e-08	0.493380938210312	0.99	0.896	0.00016113014392047	6	RPL41
CENPJ	1.19032761215372e-08	1.67491792445552	0.214	0.062	0.000162134524051458	6	CENPJ
SLC30A1	1.30465363047168e-08	2.08520449015291	0.173	0.044	0.000177706871006547	6	SLC30A1
GLIPR1.3	1.36968744197329e-08	-1.25428072296229	0.235	0.555	0.000186565126471182	6	GLIPR1
CEP68	1.4020058775662e-08	2.06669787675256	0.163	0.039	0.000190967220583292	6	CEP68
GBP2.4	1.61523283424936e-08	-1.41956475857625	0.327	0.612	0.000220010864353106	6	GBP2
CLIC3.6	1.62235628703815e-08	-1.14743964016766	0.592	0.778	0.000220981149857467	6	CLIC3
TTC3.3	1.8903683954495e-08	0.830536437602941	0.684	0.4	0.000257487079144176	6	TTC3
RPL6.2	1.99553958513938e-08	0.333694800961168	1	0.998	0.000271812446891834	6	RPL6
FKBP11.1	1.99575183182935e-08	-1.91749369473719	0.163	0.439	0.000271841357013476	6	FKBP11
BCAR3	2.01907434964501e-08	2.59603849368555	0.102	0.017	0.000275018117165147	6	BCAR3
CYB561	2.16465198480941e-08	1.95221087903731	0.163	0.04	0.000294847246850889	6	CYB561
DST	2.20918793082807e-08	2.44136564410823	0.102	0.017	0.000300913488058091	6	DST
ATP10A.3	2.4237884914876e-08	1.62155732927442	0.347	0.146	0.000330144230425526	6	ATP10A
FCER1G.4	2.90843573564517e-08	0.909110558612506	0.643	0.407	0.000396158031552229	6	FCER1G
EIF3E.2	2.93112749426906e-08	0.880304315696025	0.704	0.498	0.000399248875994388	6	EIF3E
RPL4.2	3.05647987818202e-08	0.550782816339461	0.969	0.88	0.000416323124207173	6	RPL4
AC027449.1	3.4641477701571e-08	2.15344013238987	0.184	0.051	0.000471851567773099	6	AC027449.1
TTC37.1	3.4643239422559e-08	1.14838219106337	0.429	0.196	0.000471875564174676	6	TTC37
DAPP1	3.52835206644728e-08	2.73346005579237	0.102	0.018	0.000480596834970783	6	DAPP1
MIF.3	4.14658548885836e-08	0.573477509264165	0.908	0.768	0.000564806409437397	6	MIF
AP003307.1	4.2057668938308e-08	2.36865913203012	0.122	0.025	0.000572867508608693	6	AP003307.1
MAML2.3	4.51098836637894e-08	1.29849103598147	0.337	0.135	0.000614441725384475	6	MAML2
RPL3.3	4.55697379783388e-08	0.373563576332075	1	0.998	0.000620705401002953	6	RPL3
NOTCH1.3	4.77889779466361e-08	1.25698034884807	0.418	0.198	0.000650933668611131	6	NOTCH1
SMAD7.2	4.99563441978895e-08	-1.09065820979649	0.347	0.63	0.000680455364319452	6	SMAD7
SYNE1.3	5.19309733832876e-08	-1.40809692790903	0.357	0.596	0.00070735178845376	6	SYNE1
STRBP.2	5.34727945549799e-08	1.24603652573214	0.367	0.157	0.000728352934633382	6	STRBP
TMEM106B.1	5.67703337495417e-08	1.04058090447774	0.49	0.248	0.000773268716002508	6	TMEM106B
LRFN1.1	5.99390862260617e-08	1.91774571019709	0.163	0.042	0.000816430293485186	6	LRFN1
AC012645.3	6.69287496614538e-08	2.55997605996003	0.102	0.018	0.000911636499138662	6	AC012645.3
TNFRSF1A.2	7.46785116348568e-08	-2.1877451370767	0.092	0.357	0.00101719600697839	6	TNFRSF1A
CD160.5	7.47327181423596e-08	-6.25240216237422	0.01	0.249	0.00101793435381708	6	CD160
BEX5	7.64606996538338e-08	2.29308818805155	0.102	0.018	0.00104147118998487	6	BEX5
SIPA1L1.3	7.93884903951924e-08	1.20184783144232	0.296	0.11	0.00108135062767292	6	SIPA1L1
SEPTIN11	8.69259131811042e-08	1.3681231116768	0.306	0.12	0.00118401786343982	6	SEPTIN11
SERINC1	9.49590178341525e-08	0.878794304746972	0.612	0.356	0.00129343678191899	6	SERINC1
SLA.4	9.96643914604703e-08	-1.37136526144995	0.378	0.61	0.00135752867608307	6	SLA
DOCK2.1	1.01685712105891e-07	1.09491494684708	0.449	0.217	0.00138506108459433	6	DOCK2
EIF3K.1	1.04168840850546e-07	0.508715816767634	0.929	0.76	0.00141888378122529	6	EIF3K
ARL3	1.07311669939754e-07	1.46930652594743	0.265	0.096	0.00146169225624939	6	ARL3
ATP5F1D.2	1.12514063180973e-07	0.709502383824936	0.745	0.49	0.00153255405458803	6	ATP5F1D
BTF3.2	1.15434935476857e-07	0.519762569839914	0.99	0.916	0.00157233925613027	6	BTF3
ABHD17A.4	1.28214750360357e-07	-1.13129509910717	0.429	0.652	0.00174641311465842	6	ABHD17A
STX17.2	1.32938741288318e-07	1.17811058886899	0.459	0.237	0.00181075859508818	6	STX17
LBH.4	1.34598328676352e-07	-2.43547527003367	0.082	0.334	0.0018333638349006	6	LBH
BTG1.3	1.45695065064425e-07	0.355726914365729	0.99	0.992	0.00198451248124253	6	BTG1
KDSR.1	1.5199446943526e-07	1.4494126385853	0.265	0.098	0.00207031666817767	6	KDSR
SATB1.2	1.57460731174965e-07	1.07693651349512	0.582	0.356	0.0021447726193342	6	SATB1
ITGB7.3	1.61266162003258e-07	1.21809076511896	0.439	0.222	0.00219660639264637	6	ITGB7
TAF9B	1.71799853275789e-07	2.21597943721837	0.133	0.031	0.00234008580146952	6	TAF9B
GRAMD4	1.79158844853205e-07	2.1709024666033	0.133	0.031	0.00244032262574551	6	GRAMD4
ARHGEF3.2	1.87651892690801e-07	-1.69489601841088	0.204	0.454	0.0025560064303414	6	ARHGEF3
CDKN2D.4	1.90602383592974e-07	0.966645973266571	0.582	0.341	0.0025961950669199	6	CDKN2D
AL390728.6.1	2.03713675655534e-07	1.04068211259628	0.418	0.196	0.00277478397610403	6	AL390728.6
APMAP.3	2.05668547480933e-07	-0.968180500705353	0.551	0.734	0.00280141128523779	6	APMAP
GADD45B.4	2.0570498046361e-07	-2.07463944663684	0.408	0.622	0.00280190753889483	6	GADD45B
SEC11A.1	2.35750795371905e-07	0.718302154591408	0.776	0.542	0.00321116158376072	6	SEC11A
LTA4H	2.3753713191645e-07	1.32231553489368	0.327	0.137	0.00323549327383397	6	LTA4H
RXRA	2.6140565808677e-07	1.47997414269204	0.296	0.12	0.00356060646879989	6	RXRA
KRT81.1	2.70992457920009e-07	1.82110782345585	0.163	0.045	0.00369118826932845	6	KRT81
FASLG.3	2.72653827274838e-07	-1.66085763929336	0.265	0.522	0.00371381778131057	6	FASLG
GALNT11.2	3.02658274098279e-07	1.37633738538478	0.347	0.157	0.00412250835149265	6	GALNT11
ADH5.1	3.12326459729513e-07	1.08943510165041	0.48	0.261	0.0042541987079757	6	ADH5
BCL11B.4	3.21988269481179e-07	-1.33758621149043	0.276	0.539	0.00438580221860314	6	BCL11B
PLXNC1.1	3.30953815305803e-07	1.41497671075081	0.286	0.113	0.00450792191828034	6	PLXNC1
CCL4L2.3	3.33828425868279e-07	-5.73981422277434	0.163	0.402	0.00454707698875183	6	CCL4L2
RELL1	3.39149270795252e-07	2.42931831365157	0.102	0.02	0.00461955221750213	6	RELL1
JUN.2	3.40841604905916e-07	-1.3431700515519	0.388	0.648	0.00464260350042348	6	JUN
JHY	3.62544233784001e-07	2.29308818805155	0.102	0.02	0.00493821500837188	6	JHY
MALT1	3.63783830011221e-07	0.995724341577391	0.459	0.234	0.00495509954858284	6	MALT1
RPLP2.4	3.679946547409e-07	0.362108916488285	1	0.975	0.0050124551922258	6	RPLP2
PSIP1.2	3.79191996139836e-07	0.824268296587203	0.653	0.406	0.00516497417942071	6	PSIP1
CCSER2.4	4.01773407664995e-07	-1.02791786149634	0.469	0.675	0.0054725555858049	6	CCSER2
OGFRL1.1	4.16684936827021e-07	1.36279865918815	0.316	0.135	0.00567566552452085	6	OGFRL1
IGF2R.3	4.29785196920802e-07	-2.44184817869136	0.102	0.34	0.00585410416725824	6	IGF2R
TC2N.2	4.38380203950585e-07	1.08467256119279	0.357	0.157	0.00597117675801092	6	TC2N
GNAQ	4.40566498044244e-07	1.82920139998623	0.153	0.041	0.00600095626986065	6	GNAQ
RPS29.2	4.43794330678593e-07	0.434464396389879	1	0.96	0.00604492257817311	6	RPS29
RPS25.3	4.68108041248062e-07	0.538638270920253	0.969	0.841	0.00637609962983985	6	RPS25
REV3L.1	5.38742502645276e-07	1.19762986750541	0.357	0.161	0.0073382116285313	6	REV3L
HLA-DMB	5.5377668180159e-07	1.8900457962407	0.153	0.042	0.00754299218281946	6	HLA-DMB
JOSD1.1	6.00011488063027e-07	1.19355608789111	0.296	0.12	0.00817275647890649	6	JOSD1
NME3.1	6.21298926169664e-07	1.05773399379329	0.469	0.256	0.00846271267335699	6	NME3
GIMAP6.3	6.31330322618089e-07	0.912378652824371	0.571	0.325	0.00859935032438099	6	GIMAP6
PCNX2	7.06935573480031e-07	1.6105840608549	0.163	0.047	0.0096291694463715	6	PCNX2
IFIT3.5	7.07871036476537e-07	-2.46336600518751	0.153	0.39	0.00964191138784691	6	IFIT3
MIAT.2	7.43772370164109e-07	-4.84765881701488	0.01	0.22	0.0101309234540053	6	MIAT
PPP1R14B.5	7.45514753264658e-07	0.648886542487624	0.796	0.549	0.0101546564542179	6	PPP1R14B
SLC12A7	7.87605425170767e-07	1.80172337828549	0.153	0.042	0.010727973496251	6	SLC12A7
IFI44L.5	7.92312070264666e-07	1.15820098602263	0.408	0.199	0.010792082709075	6	IFI44L
KDM6B.5	8.06904569601023e-07	-2.4921356393863	0.122	0.358	0.0109908471425355	6	KDM6B
ARHGEF6	8.58082995740637e-07	1.09710437727134	0.367	0.17	0.0116879484849832	6	ARHGEF6
GOLGA8B	9.20777399443852e-07	1.60401869481237	0.184	0.058	0.0125419089578247	6	GOLGA8B
RIOX2	1.00300207051787e-06	1.81620071521361	0.153	0.043	0.0136618912025239	6	RIOX2
APBB1IP.2	1.02831315761972e-06	-1.02522493305562	0.378	0.614	0.0140066535199383	6	APBB1IP
RALA.1	1.05369585316063e-06	1.35244263430709	0.429	0.237	0.014352391215901	6	RALA
PTGDR.3	1.10794318649956e-06	0.944773078366623	0.551	0.331	0.0150912941433105	6	PTGDR
ELOVL6	1.11786081966738e-06	2.06568806441022	0.122	0.03	0.0152263822246894	6	ELOVL6
HLA-E	1.14971465182687e-06	-0.413930518981958	0.99	0.996	0.0156602632725338	6	HLA-E
SLC25A43	1.15898629567514e-06	2.06475849225086	0.122	0.03	0.0157865523333911	6	SLC25A43
FER	1.16778725485288e-06	1.69073805581224	0.153	0.043	0.0159064301983511	6	FER
SYK.4	1.22929151642777e-06	1.06817993163706	0.367	0.171	0.0167441797452627	6	SYK
ST3GAL1.1	1.31189679809807e-06	1.39557427411636	0.337	0.153	0.0178693462868938	6	ST3GAL1
CD99.2	1.5836243818461e-06	-0.69676299099946	0.714	0.847	0.0215705477051257	6	CD99
RSU1.1	1.59260052786349e-06	1.09521723577872	0.316	0.137	0.0216928117900286	6	RSU1
TRIM24	1.6125899894577e-06	1.35067913943208	0.265	0.107	0.0219650882464033	6	TRIM24
PDE6G	1.65520058837604e-06	2.12474402099417	0.112	0.026	0.02254548721427	6	PDE6G
PTBP2	1.75739669492865e-06	1.19315463109747	0.276	0.112	0.0239375003816232	6	PTBP2
SSR4.2	1.76190220450705e-06	0.568661097707775	0.888	0.692	0.0239988699275905	6	SSR4
MYC.5	1.81531128767332e-06	0.629792474384838	0.255	0.097	0.0247263550493983	6	MYC
N6AMT1	1.81543402339871e-06	1.96967473213704	0.112	0.026	0.0247280268327138	6	N6AMT1
XBP1.4	1.85862277924439e-06	0.737413674560667	0.663	0.44	0.0253163008760878	6	XBP1
RPL21.2	1.88073248219412e-06	0.305755162165774	1	0.999	0.0256174571399661	6	RPL21
AKTIP	1.89777818654317e-06	1.6840380748243	0.194	0.066	0.0258496366789046	6	AKTIP
FAM53B.1	2.0233439783291e-06	-2.38306973091494	0.071	0.29	0.0275599683288207	6	FAM53B
SMARCA2.2	2.10604086394017e-06	0.972831194454469	0.439	0.231	0.0286863826077291	6	SMARCA2
BCL9L.4	2.17438298460775e-06	-1.14011045915502	0.388	0.584	0.0296172706333421	6	BCL9L
TIMP1.3	2.30483297549475e-06	0.891307897542263	0.469	0.26	0.031394129959214	6	TIMP1
PTK2	2.32277604506515e-06	1.72925459666515	0.153	0.045	0.0316385325098324	6	PTK2
EVI2B.3	2.39098713862854e-06	-1.10555912335788	0.388	0.604	0.0325676358152594	6	EVI2B
TCEAL8.1	2.41681053277801e-06	1.08497282820437	0.367	0.178	0.0329193762669692	6	TCEAL8
USP46	2.44384177130361e-06	1.68797263644075	0.214	0.079	0.0332875687669264	6	USP46
RPS26.2	2.5042763493118e-06	0.448272291185454	0.99	0.955	0.034110748153976	6	RPS26
ZNF217.1	2.53188553124478e-06	0.949537160643516	0.561	0.353	0.0344868128210852	6	ZNF217
SYNRG.1	2.54960156818752e-06	0.815832927591551	0.541	0.319	0.0347281229602821	6	SYNRG
IL27RA.2	2.86353753578005e-06	-1.27004511132085	0.235	0.474	0.03900424477486	6	IL27RA
LAX1.1	2.87024910102557e-06	-2.26230153603597	0.051	0.264	0.0390956630050693	6	LAX1
RPS16.2	2.92578700706035e-06	0.266353725196413	1	0.994	0.0398521448231691	6	RPS16
