p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GTF3C1.2	0.00196020885612063	-0.963589975286921	0.196	0.294	1	2	GTF3C1
NOP53.2	0.00199281300896082	0.396607401996802	0.524	0.404	1	2	NOP53
MIB1.1	0.00199402700863583	-1.05317804698966	0.106	0.198	1	2	MIB1
CMKLR1.1	0.00202240962248788	-1.24633811696148	0.048	0.126	1	2	CMKLR1
ADAM28.2	0.00202384755448119	0.797147765059197	0.206	0.125	1	2	ADAM28
POP7	0.0020396145796291	-1.12332134800344	0.085	0.172	1	2	POP7
ZNF683.2	0.00204370897594165	-1.2485155408396	0.069	0.153	1	2	ZNF683
PPP1R18.2	0.00204727650754148	0.356734823679016	0.677	0.573	1	2	PPP1R18
TXNIP.2	0.00208874852663147	-0.625510815512259	0.857	0.791	1	2	TXNIP
MAPK1IP1L.1	0.00214536831544806	-0.684737951376248	0.169	0.278	1	2	MAPK1IP1L
PLEKHF1.2	0.00215403666585206	0.46501725709917	0.455	0.342	1	2	PLEKHF1
IL21R.2	0.00217662476522219	-1.31215423118996	0.122	0.211	1	2	IL21R
FASTKD2.2	0.00220169125271594	-1.65032606222272	0.037	0.108	1	2	FASTKD2
CD83.2	0.00221739625040727	-2.94079252513253	0.101	0.182	1	2	CD83
AC020916.1.2	0.00224637994106263	0.474240632635821	0.513	0.415	1	2	AC020916.1
SURF4.2	0.00226321858653328	-0.771825453646422	0.19	0.293	1	2	SURF4
CDK6.2	0.00227652266930671	-1.43248271966533	0.09	0.177	1	2	CDK6
TGIF1.1	0.00229748880447742	0.447384177972318	0.392	0.284	1	2	TGIF1
GK5.1	0.00230889541939436	-0.652874943696159	0.344	0.445	1	2	GK5
PARP14.2	0.00238739059180327	-0.552423144551117	0.471	0.564	1	2	PARP14
EEF2.2	0.00239909801104556	-0.414448701378124	0.418	0.547	1	2	EEF2
RRS1.2	0.00244514910694475	-1.61571879236312	0.042	0.114	1	2	RRS1
TRGC1.1	0.0024699150830532	-0.683634888094388	0.265	0.367	1	2	TRGC1
MYC.2	0.0024862923664361	-2.50218781996623	0.053	0.126	1	2	MYC
ABHD2.2	0.00249752453264999	-0.690762477180747	0.238	0.348	1	2	ABHD2
GRWD1.2	0.00254788956894075	-1.54426399425311	0.048	0.121	1	2	GRWD1
PNO1.2	0.00255715083055077	-1.06744873773255	0.069	0.151	1	2	PNO1
YES1.1	0.00257582561307773	-1.30982308980628	0.069	0.149	1	2	YES1
AC010642.2	0.00260449257202707	0.858154006773647	0.238	0.158	1	2	AC010642.2
CFLAR	0.00263880928348552	-0.342733660416785	0.746	0.782	1	2	CFLAR
ANP32E.2	0.00274143581647461	-0.770578696909057	0.243	0.341	1	2	ANP32E
HNRNPK.1	0.00274283051614539	-0.295107073573325	0.825	0.878	1	2	HNRNPK
HNRNPR.1	0.00274571032675187	-0.516124454368112	0.302	0.421	1	2	HNRNPR
HAUS6	0.00276800937050351	-1.19170268127266	0.063	0.142	1	2	HAUS6
RRAS2.2	0.00278592217801456	-0.92719428983282	0.148	0.244	1	2	RRAS2
TXLNG.2	0.00280215175197205	-1.27635015510379	0.048	0.122	1	2	TXLNG
NPM1.2	0.00287388607007041	-0.460798755039552	0.81	0.835	1	2	NPM1
NFIL3.1	0.00287677547572531	-1.72028060942231	0.048	0.119	1	2	NFIL3
SVIL.2	0.00289696541628464	-1.59229156514741	0.042	0.113	1	2	SVIL
HNRNPA1.2	0.00290317156620618	-0.320661857907455	0.603	0.694	1	2	HNRNPA1
THOC1.2	0.00292437338471863	-1.22426206625394	0.069	0.148	1	2	THOC1
KDM4A	0.00309468020118773	-1.57084599826046	0.037	0.105	1	2	KDM4A
ARL6IP1.1	0.00309740893653515	-0.453485798708848	0.397	0.507	1	2	ARL6IP1
TXNL4A.1	0.0031511561840907	-0.536355514794957	0.328	0.432	1	2	TXNL4A
BRD7	0.00315346734706697	-0.491748212229765	0.397	0.493	1	2	BRD7
CARD19.1	0.00321428703805856	0.425220832189344	0.423	0.314	1	2	CARD19
CD300A	0.00323545192890706	-0.51633920435766	0.323	0.431	1	2	CD300A
NBL1.1	0.00324630184173849	0.798530071062324	0.212	0.134	1	2	NBL1
ARRB1.1	0.00328449381490272	0.671728112197777	0.18	0.106	1	2	ARRB1
HSPB1.2	0.00332418815704397	-1.17814360071657	0.079	0.161	1	2	HSPB1
MRTO4.2	0.00336398139048445	-1.3362649762026	0.063	0.139	1	2	MRTO4
IVNS1ABP.1	0.00338437314175131	-0.645858376845478	0.265	0.367	1	2	IVNS1ABP
KCNK12	0.00339157804492139	0.908882017070868	0.116	0.059	1	2	KCNK12
NACC1.2	0.00341417405604986	-1.15941082450055	0.101	0.184	1	2	NACC1
KPNA2.2	0.00341428013113931	-1.05676198034766	0.085	0.167	1	2	KPNA2
FP565260.6	0.00344711784760709	1.01697138650222	0.106	0.052	1	2	FP565260.6
CPD.2	0.0034556158453209	-1.0739541803128	0.09	0.173	1	2	CPD
DESI1.1	0.00346395544093448	-1.45273105134703	0.042	0.111	1	2	DESI1
CIAO2B.1	0.00348084014573262	-1.21048102424977	0.053	0.126	1	2	CIAO2B
ALYREF.2	0.0035229540638204	-0.923450955606455	0.095	0.18	1	2	ALYREF
KLF10.2	0.00353918169216195	-1.29186586010934	0.148	0.233	1	2	KLF10
LAT2.1	0.00354225713666782	0.429496080465072	0.476	0.375	1	2	LAT2
CLSTN3.1	0.00354881210221938	0.680512380858196	0.254	0.17	1	2	CLSTN3
GIMAP2.2	0.00358726286845515	0.365677639226567	0.524	0.41	1	2	GIMAP2
JUND.2	0.00361169939503	-0.677910771031067	0.46	0.53	1	2	JUND
MRPL12.2	0.00366089167324198	-0.962786850104734	0.09	0.174	1	2	MRPL12
TOR1A	0.00367500211369781	0.471251602671087	0.339	0.24	1	2	TOR1A
HELZ.1	0.00367976781786533	-0.600496668411656	0.344	0.443	1	2	HELZ
TXN.2	0.00368033873289453	-0.673571013119286	0.19	0.293	1	2	TXN
PRPF40A.1	0.00370837845629126	-0.443953568074472	0.534	0.614	1	2	PRPF40A
ICAM1.2	0.00373417503303863	-2.21173714987832	0.037	0.102	1	2	ICAM1
MYLIP.2	0.00374856777944858	-0.641275184973	0.265	0.364	1	2	MYLIP
LDLRAD4.1	0.00375573818122871	0.699008861354709	0.212	0.134	1	2	LDLRAD4
FBXO30.2	0.00377491865426898	-1.55238044345748	0.048	0.117	1	2	FBXO30
AL355816.1	0.00377814416972023	1.10743005735779	0.106	0.053	1	2	AL355816.1
ATP5MC3.1	0.00377893955386233	-0.403628266651602	0.561	0.639	1	2	ATP5MC3
TRAPPC10.1	0.00379166020050397	0.384491260934646	0.64	0.543	1	2	TRAPPC10
FBXO6	0.0038127208813109	-1.16244550542417	0.063	0.139	1	2	FBXO6
ERN1.2	0.00383317211512067	0.563662786458932	0.333	0.242	1	2	ERN1
MXI1	0.00383617134191064	-1.05362768598145	0.069	0.147	1	2	MXI1
PDIA4.1	0.00393188441738923	-0.75258143024668	0.164	0.259	1	2	PDIA4
CYB561	0.00393857234358414	0.989505140638059	0.101	0.049	1	2	CYB561
RASGEF1B.2	0.00394489281515121	-0.986554670502513	0.148	0.239	1	2	RASGEF1B
NOL7.2	0.0039526685936053	-0.5393273334556	0.307	0.41	1	2	NOL7
SRI	0.00397772157538396	-0.552290285392314	0.243	0.35	1	2	SRI
ELMO1	0.0040222906571597	0.931044738146776	0.132	0.072	1	2	ELMO1
SMIM10L1	0.00404107742575235	-0.573693664188088	0.238	0.342	1	2	SMIM10L1
VAV3.1	0.00406556356732526	-0.875676598991275	0.206	0.298	1	2	VAV3
TYMP.2	0.0040802556967715	-0.968319723773562	0.09	0.172	1	2	TYMP
SART1.1	0.00409919367213648	-0.845015538322854	0.116	0.205	1	2	SART1
GNG5.2	0.0041054281106041	-0.308511536975782	0.571	0.69	1	2	GNG5
MOGS.1	0.00411916207874889	-0.962786850104734	0.095	0.178	1	2	MOGS
DHX9.2	0.004122061993734	-0.503031204232611	0.291	0.396	1	2	DHX9
GADD45GIP1.2	0.00417221032888398	-0.510744171850567	0.302	0.407	1	2	GADD45GIP1
VPS13D.1	0.00418176092086266	-0.789639302863674	0.085	0.169	1	2	VPS13D
PLAAT3.1	0.00420864187098273	0.502957376608527	0.36	0.262	1	2	PLAAT3
SCML4.2	0.00421797529855612	-1.51991408864653	0.053	0.122	1	2	SCML4
STK38.2	0.00428301770959609	-0.490521979106494	0.365	0.47	1	2	STK38
TSR1.2	0.00429945535869607	-1.36223094220145	0.069	0.142	1	2	TSR1
TFAM.2	0.00431735137060152	-0.685073948188204	0.201	0.299	1	2	TFAM
VCL.2	0.00432970395822271	-1.02601310679821	0.111	0.195	1	2	VCL
IL7R.1	0.0043490630694897	-2.27083566255051	0.069	0.14	1	2	IL7R
IRF9.2	0.0044113579573679	-0.435529855322438	0.296	0.413	1	2	IRF9
UBE2S.1	0.00443928972440916	-0.602735352186583	0.132	0.226	1	2	UBE2S
ASH1L	0.00447952359599286	-0.388910859659789	0.566	0.646	1	2	ASH1L
IDH2.2	0.00448057731825372	-0.606694167332017	0.206	0.306	1	2	IDH2
NDUFV2.2	0.00453227526705469	-0.447401397571639	0.354	0.462	1	2	NDUFV2
AL451085.2	0.00456034157514051	1.03795641163155	0.101	0.05	1	2	AL451085.2
C2orf68	0.00461329776641956	-0.843760096652672	0.101	0.186	1	2	C2orf68
LINC01871.2	0.00462501929263566	-1.18361340718357	0.074	0.15	1	2	LINC01871
CCL4.2	0.0046885801167994	-2.16404669540677	0.836	0.816	1	2	CCL4
C6orf62.1	0.00471842825714426	-0.559239147582901	0.328	0.423	1	2	C6orf62
DDB2	0.00472737464473983	-1.45273105134703	0.042	0.108	1	2	DDB2
IL12RB2.2	0.00476279732923037	-1.31541350917555	0.037	0.102	1	2	IL12RB2
STX11.2	0.00478194379389449	-0.877657680770094	0.106	0.192	1	2	STX11
DCUN1D5.2	0.00478882382228933	-0.720250202949079	0.122	0.21	1	2	DCUN1D5
PGAM1.2	0.00486712070630024	-0.869644859244124	0.175	0.264	1	2	PGAM1
ZNF480	0.0048735265546158	0.678622233872707	0.222	0.143	1	2	ZNF480
CNOT8	0.00488767400833694	-1.01189425741766	0.085	0.163	1	2	CNOT8
FAM133B.1	0.00488981967507944	-0.491440593935979	0.19	0.295	1	2	FAM133B
PMAIP1.2	0.00489497740031604	-0.824305115668221	0.106	0.19	1	2	PMAIP1
AK6.2	0.00491358924652412	-0.79845840798606	0.127	0.214	1	2	AK6
VPS13B.1	0.00492536350967719	-1.1842309651275	0.074	0.149	1	2	VPS13B
CHD1.1	0.00494539336348732	-0.48607689897308	0.344	0.445	1	2	CHD1
SLC25A46	0.00495809656876606	-1.61113329436244	0.037	0.1	1	2	SLC25A46
NIP7.1	0.00496990161859165	-0.922995176605701	0.101	0.183	1	2	NIP7
ASB8	0.00499245035742601	-0.675923501421746	0.153	0.247	1	2	ASB8
IPO7.2	0.00502504886008164	-0.781694891053822	0.148	0.238	1	2	IPO7
PSMC5.1	0.0050271730293327	-0.475553334690591	0.317	0.424	1	2	PSMC5
C18orf25.1	0.00503820681572453	-1.2962092982784	0.042	0.108	1	2	C18orf25
MRPS6	0.00507458528584649	0.258317242637744	0.714	0.671	1	2	MRPS6
TMEM242	0.00509891680995443	-0.949666218711504	0.063	0.138	1	2	TMEM242
RLF.1	0.00512152899507791	-1.0064326365515	0.138	0.22	1	2	RLF
TRIM22.2	0.00517781662133708	-0.724060919851127	0.265	0.357	1	2	TRIM22
CD72.2	0.00518011558213416	-2.04980693172029	0.042	0.106	1	2	CD72
PSMC6.1	0.00518773840869939	-0.50328423184912	0.228	0.333	1	2	PSMC6
TIMM10.2	0.00522028221149416	-0.934799647683119	0.09	0.17	1	2	TIMM10
KLRC2.1	0.00526644036053586	-1.40706969018088	0.053	0.121	1	2	KLRC2
NSUN2.2	0.00527035996730865	-1.17714825729565	0.069	0.142	1	2	NSUN2
BRWD1.1	0.00530759608074021	-0.661444176008563	0.206	0.302	1	2	BRWD1
NOP56.2	0.00532805053067966	-0.875676598991275	0.206	0.295	1	2	NOP56
RELB.2	0.0054067763613671	-0.626642941315583	0.243	0.341	1	2	RELB
PTPN1	0.00544146503289673	-0.669074642713785	0.212	0.309	1	2	PTPN1
SLC10A3.1	0.0054622158991609	-1.25386196734329	0.063	0.134	1	2	SLC10A3
C1orf52	0.0054623834347671	-0.665814034809963	0.138	0.228	1	2	C1orf52
ATP6V1E1	0.00547150482229307	-0.654633533830034	0.19	0.286	1	2	ATP6V1E1
NEDD9	0.00549746666861365	-0.958840375552423	0.101	0.182	1	2	NEDD9
GPATCH4.2	0.00550275611258535	-1.11528673236448	0.106	0.186	1	2	GPATCH4
NKD1	0.0055120932388134	0.774580925359277	0.132	0.073	1	2	NKD1
BTG3.2	0.00552458835056128	-1.08425965742502	0.111	0.192	1	2	BTG3
STAT1.2	0.00553872184152152	-0.945972529340869	0.212	0.297	1	2	STAT1
ABCE1.2	0.00554829543498961	-0.792075181050016	0.19	0.278	1	2	ABCE1
SFT2D2	0.00558122305781783	-0.536154560033714	0.254	0.359	1	2	SFT2D2
G3BP1.2	0.00566312910525477	-0.469325152878625	0.312	0.417	1	2	G3BP1
PDCD6	0.00567529431073981	0.302496134375012	0.587	0.478	1	2	PDCD6
CAPRIN1.1	0.00567737956822476	-0.628530432633273	0.159	0.253	1	2	CAPRIN1
NHP2.2	0.00570599294266494	-0.836816662797119	0.212	0.299	1	2	NHP2
IKZF1.1	0.00573749881716904	-0.469694356395824	0.423	0.502	1	2	IKZF1
TNFRSF25.2	0.00576825329022836	0.781507966851541	0.296	0.217	1	2	TNFRSF25
PRPF4B.1	0.00590935172681789	-0.308308876116842	0.513	0.626	1	2	PRPF4B
RHEB.2	0.00597688047171527	-0.689215695619045	0.19	0.282	1	2	RHEB
COX7A2.2	0.00601555653632114	-0.270815631095039	0.656	0.742	1	2	COX7A2
CCDC107	0.00602617973198702	-0.898499896430924	0.079	0.155	1	2	CCDC107
EPRS.1	0.00605325173076051	-0.583725805318029	0.265	0.358	1	2	EPRS
AC008875.3.2	0.00607106978768297	0.332041640244746	0.656	0.544	1	2	AC008875.3
PTGES3.2	0.00609155331711083	-0.347123080932086	0.603	0.685	1	2	PTGES3
RIOK2.1	0.00610158626715493	-0.993990008469969	0.079	0.154	1	2	RIOK2
EIF3A.2	0.00612372287081657	-0.419962551319896	0.529	0.598	1	2	EIF3A
ZNF276.2	0.0061793905020641	0.390648362518136	0.434	0.338	1	2	ZNF276
INSIG1.2	0.00618232594916928	-1.96374865634254	0.095	0.168	1	2	INSIG1
AP3S1	0.00623897707619033	-0.708413072363968	0.143	0.231	1	2	AP3S1
RAB5C.1	0.0062513386535926	-0.415637098240506	0.339	0.444	1	2	RAB5C
METTL14	0.00639447976020277	-1.09741232860372	0.085	0.159	1	2	METTL14
ESF1.2	0.00646077711799061	-0.696711750442899	0.164	0.252	1	2	ESF1
PAIP1	0.0064851410018855	-1.07878757637726	0.069	0.14	1	2	PAIP1
GNPTAB.1	0.0065513920481436	-0.533390019168155	0.593	0.639	1	2	GNPTAB
KCTD11	0.00657918896759736	0.881460289840434	0.116	0.062	1	2	KCTD11
TIMM13.2	0.00664737623478427	-0.7968015450782	0.19	0.277	1	2	TIMM13
ADSS.2	0.00671551084283231	-0.76044437837125	0.169	0.255	1	2	ADSS
FLT3LG.1	0.00672370004815932	0.711052824380038	0.175	0.107	1	2	FLT3LG
ETF1.2	0.00673242710227953	-0.720738850703014	0.122	0.205	1	2	ETF1
CCT3.2	0.00676860727009118	-0.632217527575548	0.307	0.392	1	2	CCT3
TESPA1.2	0.00677143296490165	-0.888967254588403	0.122	0.204	1	2	TESPA1
SMYD2	0.00677244243805481	0.984109636400984	0.127	0.071	1	2	SMYD2
CCSER2.2	0.00677503169845358	0.314246971768974	0.735	0.64	1	2	CCSER2
SF3B4.1	0.00678562792443495	-0.734680563011823	0.153	0.241	1	2	SF3B4
EIF4G3.1	0.00682757619465457	-0.84486373357601	0.159	0.242	1	2	EIF4G3
ZC3H4	0.00686166108329812	-0.79856728318797	0.085	0.162	1	2	ZC3H4
PPP4C.1	0.00686673241136181	-0.400819802303013	0.397	0.494	1	2	PPP4C
ANP32A.2	0.00693809558445126	-0.667581829527652	0.519	0.573	1	2	ANP32A
GPR65.1	0.00700226285964695	0.362517718660248	0.418	0.308	1	2	GPR65
PGM2L1.1	0.00710095399624653	0.731150792615627	0.148	0.086	1	2	PGM2L1
MCM3AP	0.00714664879340008	-0.96144095917085	0.09	0.166	1	2	MCM3AP
WNK1	0.00714736401973234	-0.499969744826899	0.376	0.467	1	2	WNK1
ARHGEF3.1	0.00716706831079567	-0.492087859870327	0.349	0.439	1	2	ARHGEF3
GCN1.1	0.00720014873671908	-1.03102503372608	0.063	0.133	1	2	GCN1
STAT3.1	0.00734770102320631	-0.557823902490119	0.265	0.361	1	2	STAT3
SRSF7.2	0.00735595937274153	-0.607455050101737	0.386	0.462	1	2	SRSF7
CSDE1.2	0.00740134754276087	-0.367599654232715	0.487	0.588	1	2	CSDE1
CCT6A.2	0.00740500518868657	-0.490273879586339	0.429	0.511	1	2	CCT6A
PDHA1.2	0.00742810375135783	-0.842245672943338	0.175	0.258	1	2	PDHA1
DNM1L	0.00750342540527444	-0.783671579604035	0.085	0.162	1	2	DNM1L
IMP4.2	0.0076370834367268	-0.859385352220398	0.09	0.166	1	2	IMP4
PSMD2.1	0.00768978816193212	-0.573919589549913	0.291	0.381	1	2	PSMD2
MAP3K8.1	0.0077537194514658	-1.23601512047634	0.106	0.182	1	2	MAP3K8
EIF3J.2	0.00777699936379378	-0.469256561615523	0.238	0.332	1	2	EIF3J
RNPS1.1	0.00777866494708947	-0.45999564138837	0.286	0.382	1	2	RNPS1
ST6GALNAC6.1	0.00779569245393825	0.446935828968294	0.328	0.238	1	2	ST6GALNAC6
ILF2.2	0.0078323919230221	-0.556663839727286	0.317	0.409	1	2	ILF2
LPP	0.00796808198875061	-0.594413439998067	0.164	0.254	1	2	LPP
TBL1X.1	0.00799477579864616	-1.26691499148436	0.042	0.103	1	2	TBL1X
SP140.1	0.00804137441929928	-0.74859700420109	0.169	0.255	1	2	SP140
NINJ1.2	0.00805444333928945	-0.937222537269347	0.265	0.342	1	2	NINJ1
RBL2.2	0.00807013921376014	-0.480446588616915	0.307	0.406	1	2	RBL2
LAX1.1	0.0081106938764341	-0.620289360114308	0.175	0.265	1	2	LAX1
SIPA1L1.2	0.00813132548531081	-1.08626494779968	0.063	0.131	1	2	SIPA1L1
ANP32B.2	0.00814346020252772	-0.396753274863067	0.603	0.65	1	2	ANP32B
KIR2DL1.1	0.00819414492562007	-1.53476822286366	0.048	0.109	1	2	KIR2DL1
KIAA1671	0.00819785446254966	0.906149394142579	0.101	0.052	1	2	KIAA1671
CIAPIN1.1	0.00824355213253154	-1.12029281339209	0.058	0.124	1	2	CIAPIN1
SRSF10.1	0.00826492749236708	-0.571405989367828	0.222	0.317	1	2	SRSF10
IL2RB.2	0.00832462315892848	0.277159125965375	0.794	0.703	1	2	IL2RB
ZBTB43	0.00835418349329509	-0.702005175140862	0.101	0.179	1	2	ZBTB43
N4BP2	0.00836786609179384	-0.720017651881548	0.153	0.238	1	2	N4BP2
STAT5A.2	0.00841517104779455	-1.27248728842167	0.164	0.241	1	2	STAT5A
GPATCH8.1	0.00844053362513416	-0.426568030005106	0.259	0.364	1	2	GPATCH8
STAT5B.2	0.00844294380919383	-0.766946004171458	0.127	0.208	1	2	STAT5B
CCAR2	0.00850327393271166	0.686841896108655	0.164	0.1	1	2	CCAR2
SLC38A2.1	0.00851777144576742	-0.366594018498068	0.444	0.55	1	2	SLC38A2
CCT2.2	0.00853432249131602	-0.660409868217456	0.317	0.393	1	2	CCT2
TNK2	0.00854167065828107	0.552774676773056	0.217	0.142	1	2	TNK2
THAP12.1	0.00854364874500456	-0.673724649268867	0.169	0.253	1	2	THAP12
NCS1.2	0.00855816254102486	-1.46908487162391	0.042	0.102	1	2	NCS1
CCL3.1	0.0085975613499368	-1.8248503740057	0.196	0.28	1	2	CCL3
IMPA1.1	0.00862951247912314	-0.848516960646424	0.106	0.182	1	2	IMPA1
U2AF2	0.0087389695492115	-0.726928230092122	0.169	0.254	1	2	U2AF2
DIAPH1.2	0.00880222887334897	-0.312739458607733	0.439	0.543	1	2	DIAPH1
ABHD15.2	0.00891678859753363	0.437127964365168	0.28	0.194	1	2	ABHD15
HBP1	0.00892660240101595	-0.575102119325153	0.206	0.298	1	2	HBP1
FCRL6.2	0.00894917981944231	-1.11692117329694	0.09	0.161	1	2	FCRL6
ERH.2	0.00904769097715967	-0.377324963768511	0.423	0.526	1	2	ERH
OTUD7A.1	0.00906748876682993	0.80690980565136	0.143	0.085	1	2	OTUD7A
SNRNP25	0.00907377383670016	0.744199895489425	0.143	0.084	1	2	SNRNP25
GPR68.1	0.00907941391335181	0.572437411800864	0.254	0.176	1	2	GPR68
TOX4.1	0.00908588155185822	-0.730777985654394	0.169	0.253	1	2	TOX4
DSTN.1	0.00913049315287973	-0.6377114888579	0.291	0.373	1	2	DSTN
RNF146	0.00913646660933454	-0.910433050153658	0.074	0.144	1	2	RNF146
RRP15.2	0.00913950614041878	-1.02030298634084	0.101	0.174	1	2	RRP15
DCAF13.2	0.0092224882824075	-0.880908106998392	0.111	0.187	1	2	DCAF13
ZBTB37.2	0.009230997622673	0.471560896614192	0.312	0.226	1	2	ZBTB37
PLSCR1.2	0.00924574519470639	-0.801818946453636	0.132	0.21	1	2	PLSCR1
ARF6.1	0.00928034623684596	-0.345533569916712	0.651	0.699	1	2	ARF6
ZNF254	0.00929240655972963	-1.16087762862229	0.058	0.122	1	2	ZNF254
TRAFD1	0.00933242244292965	-1.40323408555793	0.042	0.101	1	2	TRAFD1
AKAP17A.1	0.00935761421536494	-0.455597873559228	0.275	0.372	1	2	AKAP17A
COX7B.2	0.00938120039494123	-0.350780719339978	0.54	0.622	1	2	COX7B
CNOT3.1	0.00939546093670712	-1.11741625726792	0.069	0.135	1	2	CNOT3
MEMO1.1	0.00939742162704368	0.595708857809972	0.164	0.1	1	2	MEMO1
TMEM127	0.00941260388768389	-0.94168448305003	0.069	0.137	1	2	TMEM127
DHX15.2	0.00943217637592932	-1.07823322595133	0.053	0.116	1	2	DHX15
IGFBP7.1	0.00952453710665866	-0.868385672413773	0.169	0.249	1	2	IGFBP7
TAX1BP1.1	0.00955986963212616	-0.361619764734883	0.598	0.658	1	2	TAX1BP1
PDZD4	0.00958151690908893	0.916667525349467	0.116	0.065	1	2	PDZD4
NFAT5.2	0.00961326452128059	-0.741398419894914	0.175	0.258	1	2	NFAT5
ACIN1	0.00966789304393609	-0.589894440123867	0.365	0.436	1	2	ACIN1
ZNF24	0.00971866771727242	-0.397131560161135	0.344	0.446	1	2	ZNF24
CREM.2	0.00972824027389071	-1.45655582435183	0.058	0.121	1	2	CREM
MED19.1	0.00973737056578592	-0.934328700637005	0.079	0.15	1	2	MED19
TCERG1.2	0.00975979239947361	-0.808418430252764	0.143	0.222	1	2	TCERG1
NGDN	0.00978116464828059	-0.893923864992152	0.085	0.156	1	2	NGDN
DLGAP4.2	0.00979167850570322	-0.927672656346692	0.079	0.15	1	2	DLGAP4
SRPRA.1	0.00982409655695473	-0.513773528998132	0.28	0.372	1	2	SRPRA
UTP14A.1	0.00988300575095873	-1.17714825729565	0.063	0.128	1	2	UTP14A
ZFYVE28.2	0.00991128673816969	0.669696972777616	0.19	0.123	1	2	ZFYVE28
LMO7	0.00994129999694572	1.11104277376528	0.111	0.062	1	2	LMO7
REX1BD.1	0.0099586080621411	0.462630508929018	0.365	0.281	1	2	REX1BD
CKAP2.2	0.00997019842849042	0.416100384611226	0.275	0.191	1	2	CKAP2
RUNX1.1	0.00999198991422552	-0.871319443710219	0.148	0.226	1	2	RUNX1
HSP90B1.1	0.00999336013344647	-0.431579392868124	0.407	0.499	1	2	HSP90B1
CD3D.2	1.56363503188821e-100	3.70273596200146	0.736	0.076	2.086827313558e-96	3	CD3D
ZNF683.3	1.22912053292034e-75	3.11391092969342	0.674	0.089	1.64038426323548e-71	3	ZNF683
KLRC3.2	1.12711239670128e-55	2.31933266119706	0.837	0.236	1.50424420463752e-51	3	KLRC3
HLA-C	7.55955495090579e-54	1.0478171021559	1	0.998	1.00889820374789e-49	3	HLA-C
CD3E.2	1.49070901839409e-53	2.25119160606202	0.868	0.286	1.98950025594876e-49	3	CD3E
HLA-DRB1.1	1.90458638387127e-51	1.97764221164623	0.527	0.077	2.5418609879146e-47	3	HLA-DRB1
LAG3	5.02443647134722e-50	3.71146792887376	0.31	0.021	6.70561291466e-46	3	LAG3
GZMH.2	2.53638594942969e-48	2.09953894560403	0.93	0.469	3.38506068810887e-44	3	GZMH
CD52.2	1.39921282118514e-44	1.59902886296415	0.984	0.634	1.86738943115368e-40	3	CD52
KLRC2.2	9.63622116513535e-41	2.58752135147673	0.465	0.077	1.28605007669896e-36	3	KLRC2
HLA-DPB1.1	9.97835232912465e-41	1.81290576103908	0.729	0.22	1.33171090184498e-36	3	HLA-DPB1
KLRB1.2	1.40616656632622e-37	-3.03684454152867	0.326	0.822	1.87666989941897e-33	3	KLRB1
RPS12.2	6.24880169129705e-37	0.721851551452424	1	0.999	8.33965073720504e-33	3	RPS12
RPS14.1	1.06688387186918e-35	0.690421975363511	1	0.998	1.42386321539661e-31	3	RPS14
LINC02446	5.17112958973231e-35	3.96950819850318	0.209	0.013	6.90138955045674e-31	3	LINC02446
RPL23A.1	2.51047162415318e-34	0.75157536799127	1	0.999	3.35047542959483e-30	3	RPL23A
RPS27.2	3.39955497437511e-33	0.680963336992414	1	1	4.53704606880102e-29	3	RPS27
RPS26.2	6.25646370696287e-32	-1.16460720502512	0.868	0.975	8.34987646331264e-28	3	RPS26
CD3G	9.16779260556535e-32	3.26513068797213	0.326	0.048	1.22353360113875e-27	3	CD3G
LINC01871.3	1.04789882838533e-31	2.04300923257059	0.481	0.106	1.39852577636306e-27	3	LINC01871
RPS4X.1	4.28854842900893e-31	0.743179495499495	1	0.975	5.72349673335532e-27	3	RPS4X
PTMS.1	9.1187796691744e-31	2.90484710225486	0.326	0.049	1.21699233464801e-26	3	PTMS
HLA-DPA1.2	1.55967099716529e-30	1.565520251298	0.628	0.192	2.08153691281679e-26	3	HLA-DPA1
RPS18.2	2.53520049754492e-30	0.677756373987781	1	0.999	3.38347858402345e-26	3	RPS18
RPS27A.1	9.56711841154281e-30	0.504647496113057	1	1	1.2768276232045e-25	3	RPS27A
RPL35A.1	2.93089439662539e-28	0.639194431756054	1	0.999	3.91157166173624e-24	3	RPL35A
RPL14.2	9.03957317511721e-28	0.635862428179068	1	0.996	1.20642143595114e-23	3	RPL14
SRGN.1	1.95290327264111e-27	-1.19769047859944	0.899	0.969	2.60634470766682e-23	3	SRGN
RPS7.1	6.94816542760325e-26	0.578929519737379	1	0.997	9.27302157967929e-22	3	RPS7
CEBPD.3	2.43648945569944e-25	-2.91534979107375	0.186	0.664	3.25173882757648e-21	3	CEBPD
RPL11.1	2.62999314960504e-23	0.514283751510124	1	0.998	3.50998885746288e-19	3	RPL11
RPL7A.1	7.99675144833213e-23	0.552656132821196	1	0.999	1.06724644829441e-18	3	RPL7A
FCGR3A.2	1.34541737117225e-22	1.0276387150405	0.946	0.726	1.79559402356649e-18	3	FCGR3A
RPS15.1	2.1210914333922e-22	0.508839517637702	1	1	2.83080862700522e-18	3	RPS15
RPS19.2	2.33975399845127e-22	0.518759086695715	1	1	3.12263568633306e-18	3	RPS19
RPL21.1	3.69783149179999e-22	0.526163143962374	1	0.999	4.93512590895627e-18	3	RPL21
